game_pk,home_fielding_e_per_g_rolling_10,away_fielding_e_per_g_rolling_10
413661,,
413649,,
413650,,
413651,,
413652,,
413653,,
413654,,
413655,,
413656,,
413657,,
413658,,
413659,,
413660,,
413662,,
413663,,
413664,0.0,0.0
413665,0.0,0.0
413666,1.0,0.0
413667,3.0,0.0
413668,0.0,1.0
413669,1.0,0.0
413670,1.0,1.0
413671,0.5,0.0
413672,0.0,0.0
413673,0.5,0.0
413674,0.0,1.0
413675,0.0,0.0
413676,0.0,0.0
413677,2.0,0.0
413678,0.0,0.0
413679,2.0,1.0
413680,0.0,0.0
413681,1.5,0.5
413682,0.5,0.0
413684,1.0,1.0
413685,1.0,0.0
413693,2.0,0.0
413686,1.0,1.5
413687,0.0,0.0
413688,0.0,0.0
413689,0.0,0.5
413690,1.0,0.5
413691,0.0,0.5
413692,0.6666666666666666,0.3333333333333333
413694,1.0,1.6666666666666667
413695,1.5,0.0
413696,1.3333333333333333,1.0
413697,0.0,1.0
413698,0.0,0.3333333333333333
413699,1.25,0.3333333333333333
413700,0.0,0.0
413701,0.6666666666666666,1.0
413702,0.3333333333333333,0.6666666666666666
413703,0.0,0.6666666666666666
413704,1.3333333333333333,0.6666666666666666
413705,1.5,0.6666666666666666
413706,0.75,0.75
413707,0.0,0.5
413708,0.0,0.3333333333333333
413709,0.0,0.0
413710,1.6666666666666667,1.0
413711,1.25,1.0
413712,0.0,1.0
413713,0.25,0.25
413714,1.4,0.25
413715,0.5,0.0
413716,0.5,1.0
413717,0.5,0.5
413718,0.0,1.0
413719,1.0,0.5
413720,1.2,0.75
413721,0.6,0.6
413722,0.0,0.3333333333333333
413723,0.0,0.25
413724,0.25,0.25
413725,1.25,0.75
413726,1.6,0.8
413727,0.2,1.0
413728,0.2,0.4
413729,1.1666666666666667,0.8
413730,0.4,0.0
413731,0.4,1.0
413732,0.8,0.6
413733,0.2,0.8
413734,0.8,0.4
413735,1.1666666666666667,0.6
413736,0.8333333333333334,0.6666666666666666
413737,0.4,0.5
413738,0.0,0.2
413739,0.2,0.4
413740,1.0,0.8
413741,1.1428571428571428,0.5
413742,0.7142857142857143,0.5
413743,0.8,0.3333333333333333
413744,0.5714285714285714,0.8333333333333334
413745,0.3333333333333333,0.5
413746,0.8333333333333334,0.16666666666666666
413747,0.16666666666666666,0.16666666666666666
413748,0.4,0.8333333333333334
413749,0.16666666666666666,1.5
413750,0.6666666666666666,1.2857142857142858
413751,0.6666666666666666,0.8333333333333334
413752,1.1666666666666667,0.6666666666666666
413753,0.3333333333333333,0.3333333333333333
413754,0.8333333333333334,0.8333333333333334
413755,1.0,0.5714285714285714
413756,0.75,0.42857142857142855
413757,0.3333333333333333,0.6666666666666666
413758,0.8333333333333334,0.2857142857142857
413759,0.625,0.7142857142857143
413760,0.2857142857142857,0.42857142857142855
413761,0.14285714285714285,0.2857142857142857
413762,0.14285714285714285,1.2857142857142858
413763,0.8571428571428571,1.125
413764,0.5714285714285714,1.0
413765,1.0,0.5714285714285714
413766,0.2857142857142857,0.2857142857142857
413767,1.0,0.8571428571428571
413768,1.0,0.5
413769,0.7777777777777778,0.375
413770,0.2857142857142857,0.8571428571428571
413771,0.7142857142857143,0.25
413772,0.5555555555555556,0.625
413773,0.25,0.375
413774,1.0,0.14285714285714285
413775,0.125,0.375
413776,0.6666666666666666,1.0
413777,0.25,1.375
413778,0.75,1.0
413779,0.625,0.875
413780,0.875,0.625
413781,0.375,0.25
413782,1.0,1.125
413783,0.6,0.3333333333333333
413784,0.875,0.25
413785,0.6666666666666666,0.4444444444444444
413786,0.7142857142857143,1.0
413787,1.1111111111111112,0.8888888888888888
413788,0.4444444444444444,0.2222222222222222
413789,0.6666666666666666,0.4444444444444444
413790,0.7,0.4
413791,0.5,0.1111111111111111
413792,0.8888888888888888,0.2222222222222222
413793,0.3333333333333333,0.75
413794,0.75,0.4444444444444444
413795,1.0,0.25
413796,0.7777777777777778,0.6666666666666666
413797,0.7,0.4
413798,0.2222222222222222,1.0
413799,0.2,1.2222222222222223
413800,0.3333333333333333,0.9
413801,1.1,0.8
413802,0.625,0.7
413803,0.6666666666666666,1.0
413804,0.6,0.5
413805,0.8,0.3
413806,0.6,0.1
413807,0.9,0.2
413808,0.3,0.7777777777777778
413809,0.8888888888888888,0.5
413810,0.9,0.4444444444444444
413811,0.8,0.6
413812,0.6,0.4
413813,0.2,1.0
413814,0.1,1.1
413815,0.3,0.8
413816,1.1,1.0
413817,0.6666666666666666,0.8
413818,0.7,0.9
413819,0.7,0.6
413820,0.7,0.4
413821,0.6,0.1
413822,0.8,0.3
413823,0.3,0.8
413824,0.8,0.6
413825,0.9,0.4
413826,0.9,0.6
413827,0.6,0.4
413828,0.2,0.7
413829,0.1,1.0
413830,0.3,0.8
413831,1.2,0.8
413832,0.7,0.9
413833,0.7,0.8
413834,0.6,0.4
413835,0.3,0.5
413836,0.8,0.6
413837,0.8,0.5
413838,0.7,0.7
413839,0.3,0.9
413840,0.3,0.8
413841,0.8,0.7
413842,0.7,1.0
413843,0.5,0.1
413844,0.7,0.7
413845,0.1,0.6
413846,0.4,0.6
413847,0.9,0.8
413848,0.8,0.5
413849,0.7,0.7
413850,0.6,0.6
413851,0.6,0.4
413852,0.4,0.9
413853,0.2,0.7
413854,0.8,0.6
413855,0.8,0.9
413856,1.1,0.8
413857,0.3,0.5
413858,0.4,0.3
413859,0.7,0.8
413860,0.2,0.5
413861,0.6,0.5
413862,1.1,0.9
413863,0.7,0.6
413864,0.7,0.7
413865,0.6,0.7
413866,0.7,0.5
413867,0.4,0.9
413868,0.3,0.6
413869,0.6,0.9
413870,0.9,0.9
413871,1.2,0.9
413872,0.6,0.7
413873,0.4,0.4
413874,0.7,0.9
413875,0.3,0.5
413876,0.7,0.6
413877,1.1,0.7
413878,0.6,0.5
413879,0.6,0.6
413880,1.0,0.5
413881,0.4,0.4
413882,0.6,0.8
413883,0.8,0.8
413884,1.2,1.1
413885,1.2,0.3
413886,0.9,0.4
413887,0.8,0.8
413888,0.3,0.5
413889,0.7,0.4
413891,0.8,0.6
413892,0.7,0.8
413893,0.3,0.4
413894,0.6,0.7
413895,0.4,0.6
413896,1.0,1.1
413897,0.5,0.8
413898,0.3,0.7
413899,0.4,1.2
413900,1.0,0.7
413901,1.1,0.3
413903,0.3,0.5
413904,0.8,0.4
413906,0.8,0.4
413907,0.7,0.7
413908,0.4,0.5
413909,0.5,0.7
413910,0.4,0.5
413911,0.8,1.2
413912,0.5,0.8
413913,0.3,0.8
413914,0.3,1.1
413890,0.4,0.5
413915,1.0,0.8
413916,1.1,0.2
413917,0.9,0.7
413918,0.3,0.5
413919,1.0,0.2
413920,0.5,0.7
413921,0.7,0.4
413922,1.0,0.5
413923,0.3,0.4
413924,0.6,0.7
413926,0.9,1.0
413927,0.5,0.7
413928,0.3,0.7
413929,0.2,0.9
413931,0.6,0.4
413932,0.6,0.3
413933,0.7,0.2
413934,0.6,0.8
413935,1.1,0.9
413936,0.1,0.7
413937,0.9,0.9
413938,0.7,0.9
413939,0.8,0.9
413940,0.4,0.5
413941,0.5,0.4
413942,0.3,0.7
413943,0.9,0.8
413944,1.1,0.7
413946,0.6,0.4
413947,0.4,0.3
413948,0.7,0.2
413949,0.9,0.7
413950,0.9,0.9
413951,0.1,0.6
413952,0.8,0.9
413953,0.8,0.9
413954,0.8,0.9
413955,0.4,0.5
413956,0.5,0.4
413957,0.2,0.7
413958,1.1,1.1
413959,1.1,0.7
413960,1.2,0.4
413961,0.5,0.5
413962,0.5,0.3
413963,0.7,0.3
413964,0.8,0.7
413965,0.8,0.9
413966,0.2,0.8
413967,0.7,0.9
413968,0.8,1.1
413969,0.7,0.9
413970,0.3,0.5
413971,0.5,0.5
413972,0.3,0.6
413973,1.2,1.0
413974,1.0,0.8
413975,0.5,0.5
413976,1.3,0.7
413977,0.8,0.4
413978,0.7,0.9
413979,0.4,0.9
413980,0.9,0.6
413981,0.9,1.0
413982,0.4,0.7
413983,0.3,0.6
413984,0.4,0.6
413985,1.3,0.7
413986,0.7,0.6
413987,0.8,0.4
413988,0.9,0.7
413989,0.4,0.6
413990,1.1,1.1
413991,0.2,0.8
413992,0.7,1.1
413993,0.4,0.8
413994,1.3,0.5
413995,0.8,0.5
413996,1.0,1.0
413997,0.5,0.8
413998,0.4,0.5
413999,0.6,0.5
414000,1.1,0.5
414001,0.7,0.9
414002,0.7,0.5
414003,0.9,0.6
414004,0.4,0.7
414005,1.1,0.9
414006,0.2,0.8
414007,0.5,1.1
414008,0.3,0.7
414009,1.3,0.5
414010,0.8,0.5
414011,1.0,0.9
414012,0.4,0.8
414013,0.3,0.5
414014,0.7,0.5
414015,1.0,0.4
414016,0.7,0.9
414017,0.8,0.4
414018,1.0,0.4
414019,0.4,0.7
414020,1.3,0.6
414021,0.1,0.7
414022,0.5,0.9
414023,0.3,0.9
414024,1.2,0.4
414025,0.8,0.6
414026,1.0,0.8
414028,0.4,1.2
414029,0.6,0.3
414030,0.7,0.3
414031,0.6,0.7
414032,0.8,0.7
414033,1.0,0.5
414034,0.5,0.6
414035,0.8,0.9
414036,0.5,0.3
414037,0.5,1.2
414039,1.0,1.0
414040,0.4,1.0
414041,0.8,0.5
414042,0.8,0.8
414043,0.9,0.4
414044,0.6,0.3
414045,0.8,0.3
414046,0.5,0.9
414047,0.7,0.7
414048,0.6,0.5
414049,0.8,0.7
414050,0.8,0.8
414051,0.5,0.2
414052,0.5,0.9
414038,0.8,0.3
414053,0.8,0.3
414054,0.9,0.8
414055,0.5,0.9
