game_pk,home_batting_obp_rolling_5,away_batting_obp_rolling_5,home_batting_obp_rolling_10,away_batting_obp_rolling_10
413661,,,,
413649,,,,
413650,,,,
413651,,,,
413652,,,,
413653,,,,
413654,,,,
413655,,,,
413656,,,,
413657,,,,
413658,,,,
413659,,,,
413660,,,,
413662,,,,
413663,,,,
413664,0.3333333333333333,0.1935483870967742,0.3333333333333333,0.1935483870967742
413665,0.28125,0.20588235294117646,0.28125,0.20588235294117646
413666,0.3142857142857143,0.2777777777777778,0.3142857142857143,0.2777777777777778
413667,0.24242424242424243,0.3953488372093023,0.24242424242424243,0.3953488372093023
413668,0.3684210526315789,0.2727272727272727,0.3684210526315789,0.2727272727272727
413669,0.32432432432432434,0.38461538461538464,0.32432432432432434,0.38461538461538464
413670,0.36585365853658536,0.06896551724137931,0.36585365853658536,0.06896551724137931
413671,0.2222222222222222,0.1875,0.2222222222222222,0.1875
413672,0.2835820895522388,0.358974358974359,0.2835820895522388,0.358974358974359
413673,0.28169014084507044,0.30985915492957744,0.28169014084507044,0.30985915492957744
413674,0.15151515151515152,0.38095238095238093,0.15151515151515152,0.38095238095238093
413675,0.46153846153846156,0.23333333333333334,0.46153846153846156,0.23333333333333334
413676,0.18518518518518517,0.1875,0.18518518518518517,0.1875
413677,0.23076923076923078,0.37349397590361444,0.23076923076923078,0.37349397590361444
413678,0.36363636363636365,0.16129032258064516,0.36363636363636365,0.16129032258064516
413679,0.125,0.21621621621621623,0.125,0.21621621621621623
413680,0.25,0.22857142857142856,0.25,0.22857142857142856
413681,0.33783783783783783,0.29333333333333333,0.33783783783783783,0.29333333333333333
413682,0.3424657534246575,0.36363636363636365,0.3424657534246575,0.36363636363636365
413684,0.3108108108108108,0.15873015873015872,0.3108108108108108,0.15873015873015872
413685,0.1875,0.2894736842105263,0.1875,0.2894736842105263
413693,0.20588235294117646,0.35,0.20588235294117646,0.35
413686,0.19696969696969696,0.3026315789473684,0.19696969696969696,0.3026315789473684
413687,0.4358974358974359,0.265625,0.4358974358974359,0.265625
413688,0.2,0.2,0.2,0.2
413689,0.4358974358974359,0.171875,0.4358974358974359,0.171875
413690,0.21212121212121213,0.21428571428571427,0.21212121212121213,0.21428571428571427
413691,0.2857142857142857,0.2839506172839506,0.2857142857142857,0.2839506172839506
413692,0.2982456140350877,0.3697478991596639,0.2982456140350877,0.3697478991596639
413694,0.35344827586206895,0.15789473684210525,0.35344827586206895,0.15789473684210525
413695,0.265625,0.28378378378378377,0.265625,0.28378378378378377
413696,0.28,0.3305785123966942,0.28,0.3305785123966942
413697,0.33884297520661155,0.1694915254237288,0.33884297520661155,0.1694915254237288
413698,0.25961538461538464,0.42735042735042733,0.25961538461538464,0.42735042735042733
413699,0.21481481481481482,0.21052631578947367,0.21481481481481482,0.21052631578947367
413700,0.24,0.3963963963963964,0.24,0.3963963963963964
413701,0.29906542056074764,0.35714285714285715,0.29906542056074764,0.35714285714285715
413702,0.23157894736842105,0.17708333333333334,0.23157894736842105,0.17708333333333334
413703,0.33636363636363636,0.25688073394495414,0.33636363636363636,0.25688073394495414
413704,0.2641509433962264,0.2719298245614035,0.2641509433962264,0.2719298245614035
413705,0.3333333333333333,0.24242424242424243,0.3333333333333333,0.24242424242424243
413706,0.2875,0.3374233128834356,0.2875,0.3374233128834356
413707,0.2727272727272727,0.28378378378378377,0.2727272727272727,0.28378378378378377
413708,0.2647058823529412,0.3173076923076923,0.2647058823529412,0.3173076923076923
413709,0.25742574257425743,0.27522935779816515,0.25742574257425743,0.27522935779816515
413710,0.2079207920792079,0.23300970873786409,0.2079207920792079,0.23300970873786409
413711,0.2774566473988439,0.33,0.2774566473988439,0.33
413712,0.34810126582278483,0.20430107526881722,0.34810126582278483,0.20430107526881722
413713,0.28368794326241137,0.43558282208588955,0.28368794326241137,0.43558282208588955
413714,0.21893491124260356,0.24427480916030533,0.21893491124260356,0.24427480916030533
413715,0.24444444444444444,0.3716216216216216,0.24444444444444444,0.3716216216216216
413716,0.2896551724137931,0.34,0.2896551724137931,0.34
413717,0.216,0.2553191489361702,0.216,0.2553191489361702
413718,0.3310810810810811,0.2638888888888889,0.3310810810810811,0.2638888888888889
413719,0.2727272727272727,0.28859060402684567,0.2727272727272727,0.28859060402684567
413720,0.36082474226804123,0.2230769230769231,0.36082474226804123,0.2230769230769231
413721,0.2894736842105263,0.32642487046632124,0.2894736842105263,0.32642487046632124
413722,0.2714285714285714,0.3008849557522124,0.2714285714285714,0.3008849557522124
413723,0.3108108108108108,0.3310810810810811,0.3108108108108108,0.3310810810810811
413724,0.2949640287769784,0.32450331125827814,0.2949640287769784,0.32450331125827814
413725,0.24242424242424243,0.22794117647058823,0.24242424242424243,0.22794117647058823
413726,0.2669902912621359,0.3305785123966942,0.2669902912621359,0.3305785123966942
413727,0.3484848484848485,0.26865671641791045,0.3484848484848485,0.26865671641791045
413728,0.29444444444444445,0.4375,0.29444444444444445,0.4375
413729,0.2711864406779661,0.27167630057803466,0.24271844660194175,0.27167630057803466
413730,0.23809523809523808,0.3776595744680851,0.23809523809523808,0.3776595744680851
413731,0.3055555555555556,0.3131868131868132,0.3055555555555556,0.3131868131868132
413732,0.2389937106918239,0.2542372881355932,0.2389937106918239,0.2542372881355932
413733,0.3240223463687151,0.2556818181818182,0.3240223463687151,0.2556818181818182
413734,0.2742857142857143,0.2655367231638418,0.2742857142857143,0.2655367231638418
413735,0.35353535353535354,0.24,0.35564853556485354,0.24
413736,0.335,0.291005291005291,0.3261802575107296,0.30701754385964913
413737,0.26011560693641617,0.2925170068027211,0.26011560693641617,0.2925170068027211
413738,0.2808988764044944,0.31693989071038253,0.2808988764044944,0.31693989071038253
413739,0.3163841807909605,0.29120879120879123,0.3163841807909605,0.29120879120879123
413740,0.26857142857142857,0.23863636363636365,0.26857142857142857,0.23863636363636365
413741,0.2814070351758794,0.24705882352941178,0.25190839694656486,0.23880597014925373
413742,0.34536082474226804,0.3,0.3308550185873606,0.30414746543778803
413743,0.27485380116959063,0.2916666666666667,0.27485380116959063,0.2857142857142857
413744,0.28191489361702127,0.3316062176165803,0.30566037735849055,0.3432203389830508
413745,0.287292817679558,0.44495412844036697,0.2777777777777778,0.4342629482071713
413746,0.2692307692307692,0.35602094240837695,0.2535211267605634,0.3739130434782609
413747,0.3240223463687151,0.2786885245901639,0.3051643192488263,0.27906976744186046
413748,0.3072916666666667,0.2768361581920904,0.3072916666666667,0.2714285714285714
413749,0.3146067415730337,0.3287037037037037,0.308411214953271,0.31048387096774194
413750,0.2814070351758794,0.38095238095238093,0.26991150442477874,0.3626760563380282
413751,0.2937853107344633,0.2972972972972973,0.2803738317757009,0.27522935779816515
413752,0.3351063829787234,0.22527472527472528,0.3407079646017699,0.24186046511627907
413753,0.3118279569892473,0.3368421052631579,0.3080357142857143,0.3333333333333333
413754,0.31512605042016806,0.2756756756756757,0.325,0.2534562211981567
413755,0.2935323383084577,0.29444444444444445,0.25,0.26639344262295084
413756,0.34210526315789475,0.3048128342245989,0.3256578947368421,0.3153846153846154
413757,0.3155080213903743,0.25903614457831325,0.2968036529680365,0.25510204081632654
413758,0.3089887640449438,0.291005291005291,0.29245283018867924,0.2894736842105263
413759,0.26229508196721313,0.33507853403141363,0.304635761589404,0.3467153284671533
413760,0.27710843373493976,0.4057971014492754,0.2793522267206478,0.41403508771929826
413761,0.3,0.2786885245901639,0.3185483870967742,0.28
413762,0.31666666666666665,0.3165137614678899,0.3147410358565737,0.3049645390070922
413763,0.2885572139303483,0.3671497584541063,0.2681992337164751,0.3622291021671827
413764,0.3089887640449438,0.3027027027027027,0.28225806451612906,0.2749003984063745
413765,0.33678756476683935,0.2393617021276596,0.33707865168539325,0.2350597609561753
413766,0.2967032967032967,0.3368421052631579,0.29296875,0.3218390804597701
413767,0.35390946502057613,0.25405405405405407,0.34169278996865204,0.24302788844621515
413768,0.3065326633165829,0.2849162011173184,0.2694610778443114,0.26881720430107525
413769,0.3575418994413408,0.30434782608695654,0.32448377581120946,0.3024054982817869
413770,0.30851063829787234,0.25748502994011974,0.28063241106719367,0.2597402597402597
413771,0.328042328042328,0.2931937172774869,0.2903225806451613,0.2857142857142857
413772,0.26857142857142857,0.34759358288770054,0.30177514792899407,0.34415584415584416
413773,0.25308641975308643,0.391304347826087,0.2608695652173913,0.404320987654321
413774,0.281767955801105,0.3556701030927835,0.2530612244897959,0.3786764705882353
413775,0.29714285714285715,0.3191489361702128,0.312280701754386,0.3
413776,0.3076923076923077,0.2849162011173184,0.3148936170212766,0.27049180327868855
413777,0.3388888888888889,0.2995391705069124,0.3096085409252669,0.29337539432176657
413778,0.3054187192118227,0.36893203883495146,0.2751677852348993,0.3539325842696629
413779,0.329608938547486,0.30434782608695654,0.3020833333333333,0.27017543859649124
413780,0.3384615384615385,0.2552083333333333,0.34527687296416937,0.2508591065292096
413781,0.29508196721311475,0.32642487046632124,0.2876712328767123,0.32323232323232326
413782,0.3446808510638298,0.26737967914438504,0.3398876404494382,0.25517241379310346
413783,0.26666666666666666,0.3111111111111111,0.2975871313672922,0.30153846153846153
413784,0.28651685393258425,0.3487179487179487,0.24817518248175183,0.3660130718954248
413785,0.3548387096774194,0.30113636363636365,0.3151515151515151,0.3055555555555556
413786,0.32653061224489793,0.2824858757062147,0.3148148148148148,0.2756183745583039
413787,0.30808080808080807,0.3020833333333333,0.2754491017964072,0.2777777777777778
413788,0.2967032967032967,0.32460732984293195,0.30930930930930933,0.3274336283185841
413789,0.3015075376884422,0.3191489361702128,0.2787878787878788,0.28792569659442724
