game_pk,home_batting_hr_per_g_rolling_5,away_batting_hr_per_g_rolling_5
413661,,
413649,,
413650,,
413651,,
413652,,
413653,,
413654,,
413655,,
413656,,
413657,,
413658,,
413659,,
413660,,
413662,,
413663,,
413664,1.0,1.0
413665,0.0,0.0
413666,1.0,3.0
413667,0.0,2.0
413668,2.0,0.0
413669,0.0,0.0
413670,2.0,0.0
413671,0.5,1.0
413672,0.0,0.0
413673,1.5,2.0
413674,0.0,5.0
413675,2.0,1.0
413676,0.0,0.0
413677,0.0,1.0
413678,2.0,0.0
413679,1.0,0.0
413680,2.0,1.0
413681,1.5,0.0
413682,1.0,1.0
413684,1.0,0.0
413685,1.0,2.0
413693,0.0,0.0
413686,0.5,2.5
413687,2.0,1.0
413688,0.0,1.0
413689,1.0,0.0
413690,1.0,0.0
413691,1.5,0.5
413692,0.6666666666666666,1.0
413694,0.6666666666666666,0.0
413695,0.5,1.0
413696,1.0,1.6666666666666667
413697,1.6666666666666667,0.0
413698,1.3333333333333333,1.0
413699,1.0,0.3333333333333333
413700,1.0,1.6666666666666667
413701,0.6666666666666666,2.0
413702,0.6666666666666666,0.0
413703,0.3333333333333333,0.0
413704,0.3333333333333333,0.6666666666666666
413705,0.5,1.0
413706,0.5,0.75
413707,1.3333333333333333,0.0
413708,0.0,1.0
413709,1.3333333333333333,1.0
413710,0.3333333333333333,0.6666666666666666
413711,1.25,1.5
413712,1.5,0.0
413713,1.0,1.0
413714,0.8,0.75
413715,1.0,1.5
413716,0.75,1.75
413717,0.5,0.25
413718,0.5,0.5
413719,0.25,1.0
413720,0.6,0.75
413721,0.4,0.6
413722,1.5,0.3333333333333333
413723,0.0,1.0
413724,1.5,0.75
413725,0.25,0.75
413726,1.2,1.2
413727,1.4,0.75
413728,0.8,1.0
413729,0.8,0.8
413730,1.0,1.6
413731,0.8,1.4
413732,0.8,0.2
413733,0.6,0.4
413734,0.4,0.8
413735,0.2,1.0
413736,0.4,0.8
413737,1.4,0.5
413738,0.0,1.0
413739,1.8,0.6
413740,0.2,0.8
413741,0.8,1.0
413742,0.8,0.8
413743,0.8,1.4
413744,0.6,1.0
413745,1.0,1.2
413746,0.2,1.4
413747,0.8,0.2
413748,0.8,0.6
413749,1.6,1.6
413750,1.4,0.2
413751,0.6,0.4
413752,1.6,1.2
413753,0.8,1.0
413754,0.4,0.8
413755,0.8,1.2
413756,0.6,0.4
413757,0.8,1.0
413758,1.4,1.2
413759,0.4,1.0
413760,1.6,1.4
413761,0.8,0.2
413762,1.6,2.2
413763,1.6,0.8
413764,0.6,0.2
413765,1.6,2.0
413766,0.8,0.6
413767,0.8,1.0
413768,0.4,1.0
413769,0.8,0.4
413770,0.4,1.0
413771,1.6,1.0
413772,0.4,0.4
413773,1.4,1.2
413774,0.4,1.2
413775,1.0,0.2
413776,0.8,0.6
413777,1.8,1.8
413778,1.4,0.8
413779,0.8,1.0
413780,1.4,2.0
413781,0.6,0.8
413782,1.0,1.0
413783,0.6,0.4
413784,0.6,1.0
413785,0.8,0.6
413786,0.8,0.4
413787,1.2,1.0
413788,1.2,1.0
413789,1.6,0.8
413790,0.6,0.8
413791,1.2,1.2
413792,1.0,1.8
413793,1.2,1.0
413794,0.6,0.6
413795,0.8,0.0
413796,1.2,0.4
413797,1.0,1.0
413798,1.0,0.4
413799,1.0,1.6
413800,1.0,0.6
413801,1.4,1.0
413802,1.8,1.0
413803,2.2,0.8
413804,1.6,1.0
413805,0.4,0.8
413806,1.6,1.4
413807,1.2,1.4
413808,1.2,1.2
413809,0.4,0.6
413810,1.0,0.2
413811,1.4,0.6
413812,0.8,1.0
413813,1.2,0.2
413814,1.2,2.0
413815,0.6,1.2
413816,1.6,0.8
413817,1.2,1.4
413818,1.8,1.0
413819,1.4,0.8
413820,0.6,1.0
413821,2.0,1.8
413822,1.0,1.2
413823,0.8,1.2
413824,0.2,0.4
413825,1.2,0.4
413826,0.8,0.8
413827,1.2,1.2
413828,1.0,0.0
413829,1.2,1.6
413830,0.4,1.4
413831,1.4,0.8
413832,1.4,1.2
413833,1.6,1.0
413834,0.8,1.4
413835,0.6,0.8
413836,0.0,0.4
413837,0.8,0.6
413838,1.4,1.4
413839,0.2,1.2
413840,1.0,1.0
413841,0.8,0.8
413842,0.8,1.4
413843,1.0,1.8
413844,2.0,1.2
413845,1.2,0.6
413846,0.8,0.6
413847,0.2,0.8
413848,0.6,1.0
413849,1.0,2.0
413850,0.6,1.2
413851,0.0,1.2
413852,0.2,1.0
413853,1.0,1.2
413854,0.8,1.2
413855,0.8,1.4
413856,1.4,0.4
413857,1.2,1.2
413858,0.6,1.6
413859,2.0,0.8
413860,0.8,0.4
413861,1.2,0.8
413862,0.6,1.8
413863,0.8,1.4
413864,0.8,1.4
413865,0.6,0.8
413866,0.4,1.0
413867,0.4,0.6
413868,0.8,1.4
413869,1.2,1.4
413870,0.8,1.4
413871,1.2,0.4
413872,1.0,1.0
413873,0.6,1.2
413874,2.4,0.8
413875,1.0,0.6
413876,1.2,0.8
413877,0.6,1.6
413878,0.8,0.4
413879,0.4,1.0
413880,0.6,0.6
413881,0.6,1.0
413882,0.8,1.0
413883,0.8,1.4
413884,0.8,1.0
413885,0.6,0.8
413886,1.0,0.6
413887,1.6,0.4
413888,0.4,1.2
413889,0.8,1.4
413891,1.2,1.2
413892,1.0,0.4
413893,0.8,0.6
413894,0.6,1.2
413895,0.8,0.4
413896,1.0,1.0
413897,1.0,0.8
413898,0.6,1.6
413899,0.6,0.4
413900,0.6,0.2
413901,1.0,1.0
413903,0.2,1.6
413904,1.0,1.0
413906,0.8,1.4
413907,1.2,0.2
413908,1.4,0.2
413909,0.6,1.0
413910,1.0,0.4
413911,1.0,1.2
413912,0.8,0.6
413913,1.2,1.6
413914,0.4,0.2
413890,0.4,0.4
413915,0.8,0.4
413916,1.4,1.4
413917,1.6,0.8
413918,0.2,1.4
413919,0.6,1.2
413920,0.4,0.4
413921,1.2,1.6
413922,0.8,0.2
413923,1.4,0.8
413924,0.4,0.8
413926,0.8,1.2
413927,0.8,0.6
413928,1.0,1.8
413929,0.8,0.2
413931,0.2,1.4
413932,0.2,0.4
413933,1.4,0.8
413934,1.2,0.6
413935,1.4,0.6
413936,0.6,1.0
413937,1.4,0.6
413938,1.0,0.4
413939,0.6,1.0
413940,1.8,0.8
413941,1.2,1.2
413942,2.0,1.2
413943,0.4,0.2
413944,0.4,0.6
413946,0.2,1.4
413947,0.2,0.8
413948,1.0,1.4
413949,1.0,0.2
413950,0.6,0.6
413951,0.6,1.0
413952,0.8,0.4
413953,0.6,0.2
413954,0.4,1.0
413955,2.0,0.6
413956,1.2,0.8
413957,1.8,1.0
413958,0.6,0.2
413959,0.6,0.6
413960,1.6,0.4
413961,0.4,1.0
413962,0.2,0.8
413963,1.4,1.8
413964,1.2,0.6
413965,1.2,0.6
413966,0.4,1.0
413967,0.8,0.4
413968,0.6,0.2
413969,0.2,1.0
413970,1.6,0.8
413971,1.2,0.8
413972,2.0,1.2
413973,0.6,0.8
413974,0.6,0.6
413975,0.6,0.2
413976,0.6,1.6
413977,0.8,1.4
413978,0.4,0.6
413979,2.0,0.8
413980,1.0,0.8
413981,1.2,1.0
413982,1.0,0.4
413983,2.2,0.6
413984,0.6,0.0
413985,0.4,2.4
413986,1.4,0.8
413987,1.0,1.4
413988,0.6,1.4
413989,1.6,1.0
413990,0.2,0.6
413991,0.8,0.6
413992,0.4,0.2
413993,1.6,0.6
413994,1.8,0.2
413995,1.0,0.6
413996,0.6,1.0
413997,0.8,0.4
413998,2.0,0.6
413999,0.6,0.0
414000,0.4,2.2
414001,0.8,1.0
414002,0.8,1.2
414003,0.4,1.4
414004,1.4,1.0
414005,0.6,0.8
414006,0.4,0.6
414007,0.2,0.2
414008,2.0,0.8
414009,1.4,0.2
414010,1.4,0.8
414011,0.6,0.8
414012,0.8,0.6
414013,2.2,1.0
414014,1.0,0.0
414015,0.4,2.6
414016,0.4,0.8
414017,1.0,0.8
414018,0.4,1.4
414019,1.0,1.0
414020,0.8,1.0
414021,0.6,0.6
414022,0.2,0.2
414023,2.4,1.6
414024,1.2,0.0
414025,1.2,0.8
414026,0.4,0.8
414028,0.6,0.4
414029,1.6,2.0
414030,0.2,0.6
414031,0.8,1.2
414032,1.4,1.2
414033,0.8,0.6
414034,1.2,1.0
414035,0.6,1.4
414036,1.0,0.2
414037,2.4,0.8
414039,0.4,0.8
414040,0.8,0.8
414041,0.6,2.0
414042,0.6,1.2
414043,0.0,1.0
414044,1.4,2.2
414045,0.2,0.8
414046,0.8,1.2
414047,1.2,1.6
414048,0.8,0.4
414049,1.0,0.6
414050,0.8,1.8
414051,0.8,0.4
414052,2.2,0.8
414038,1.4,1.0
414053,1.4,0.8
414054,0.2,1.0
414055,0.8,0.8
414056,0.6,1.8
414057,0.6,1.2
414058,0.0,0.4
414059,0.6,2.0
414060,0.2,0.4
414061,1.0,1.0
414062,1.0,1.4
414063,1.2,0.2
414064,1.0,0.6
414065,1.2,1.8
414066,1.0,0.4
414067,2.4,1.2
414068,0.8,0.6
414069,1.0,0.8
414070,0.6,1.2
414071,0.6,1.4
414072,0.4,0.6
414073,1.4,2.0
414074,1.0,1.8
414075,1.0,0.6
414076,1.6,1.2
414077,1.0,0.6
414078,0.8,1.4
414079,0.8,1.2
414080,0.8,1.0
414081,1.0,1.0
414082,1.0,0.6
414084,1.2,1.0
414085,0.6,0.8
414086,2.0,2.0
414087,0.6,0.6
414088,1.0,1.2
414089,0.2,0.6
414090,1.6,1.2
