game_pk,home_pitching_hr_per_9_rolling_10,away_pitching_hr_per_9_rolling_10
413661,,
413649,,
413650,,
413651,,
413652,,
413653,,
413654,,
413655,,
413656,,
413657,,
413658,,
413659,,
413660,,
413662,,
413663,,
413664,1.0,1.125
413665,0.0,0.0
413666,3.0,1.0
413667,2.0,0.0
413668,0.0,2.25
413669,0.0,0.0
413670,0.0,2.25
413671,1.0,0.5294117647058824
413672,0.0,0.0
413673,2.0,1.5
413674,5.0,0.0
413675,1.0,2.25
413676,0.0,0.0
413677,1.0,0.0
413678,0.0,2.25
413679,0.0,1.0
413680,1.0,2.25
413681,0.0,1.588235294117647
413682,1.0,1.0588235294117647
413684,0.0,1.0588235294117647
413685,2.0,1.0
413693,0.0,0.0
413686,2.5,0.5294117647058824
413687,1.0,2.25
413688,1.0,0.0
413689,0.0,1.125
413690,0.0,1.0588235294117647
413691,0.45,1.4464259885250206
413692,2.16,0.6923076923076923
413694,0.0,0.72
413695,1.0,0.5294117647058824
413696,1.0,0.34615384615384615
413697,0.32142857142857145,0.0
413698,0.34615384615384615,0.0
413699,0.5294117647058824,1.3333333333333333
413700,1.0384615384615385,0.6666666666666666
413701,1.0,0.6666666666666666
413702,1.875,1.125
413703,0.0,0.6923076923076923
413704,1.6071428571428572,1.3333333333333333
413705,1.0,1.0
413706,1.4594594594594594,0.47368421052631576
413707,0.6206896551724138,0.0
413708,0.3333333333333333,1.3333333333333333
413709,1.0384615384615385,1.0384615384615385
413710,1.6666666666666667,0.0
413711,0.782608695652174,0.6
413712,0.24324324324324326,0.34615384615384615
413713,0.5142857142857142,0.0
413714,0.8372093023255814,1.0
413715,1.0285714285714285,0.75
413716,0.972972972972973,0.7431199478164658
413717,1.6363636363636365,0.8181818181818182
413718,0.5,0.7941176470588235
413719,1.7027027027027026,1.0
413720,0.8,1.0285714285714285
413721,1.173913043478261,0.391304347826087
413722,0.7105263157894737,0.72
413723,0.4864864864864865,0.9908265970886212
413724,0.7714285714285715,1.2857142857142858
413725,1.5,0.0
413726,0.6545454545454545,0.6666666666666666
413727,0.782608695652174,0.5142857142857142
413728,0.6136363636363636,0.0
413729,0.8653846153846154,0.8181818181818182
413730,1.2272727272727273,0.8
413731,0.782608695652174,0.8120306857373577
413732,1.2857142857142858,1.0975609756097562
413733,0.4,0.8571428571428571
413734,1.3695652173913044,1.0227272727272727
413735,0.9642857142857143,0.782608695652174
413736,1.1454545454545455,0.3333333333333333
413737,0.7659574468085106,0.7941176470588235
413738,0.5869565217391305,0.7941182309692875
413739,0.6136363636363636,1.6744186046511629
413740,1.3695652173913044,0.0
413741,1.0909090909090908,1.1886792452830188
413742,1.125,1.1454545454545455
413743,0.4090909090909091,0.9310344827586207
413744,0.5806451612903226,0.8181818181818182
413745,1.0188679245283019,0.0
413746,1.2857142857142858,0.8333333333333334
413747,0.5,0.6545454545454545
413748,1.0,1.4727272727272727
413749,1.0188679245283019,0.703125
413750,0.6206896551724138,1.0909090909090908
413751,0.8823529411764706,1.2857142857142858
413752,0.6750004218752637,0.6428571428571429
413753,1.7307692307692308,0.8282213670069736
413754,1.0161290322580645,0.16564427340139473
413755,1.2,1.0161290322580645
413756,0.9863013698630136,1.125
413757,1.0188679245283019,1.0588235294117647
413758,0.3333333333333333,1.202970892559848
413759,0.5070422535211268,0.703125
413760,1.0161290322580645,0.43548387096774194
413761,0.42857142857142855,0.5714285714285714
413762,1.3064516129032258,0.7397260273972602
413763,0.9402985074626866,1.08
413764,0.75,1.125
413765,1.136842703601423,0.6852788399599796
413766,1.4754098360655739,0.7105266897508893
413767,1.1408450704225352,0.43315531184776035
413768,1.0714285714285714,1.1571428571428573
413769,0.8780487804878049,1.125
413770,1.0161290322580645,0.9
413771,0.2857142857142857,1.1790398161745923
413772,0.45,0.6164383561643836
413773,0.8873239436619719,0.38028169014084506
413774,1.2413793103448276,0.8571428571428571
413775,0.375,0.75
413776,0.8333333333333334,1.265625
413777,1.1408450704225352,0.7777777777777778
413778,0.8289473684210527,0.9642857142857143
413779,1.173913043478261,1.125
413780,1.2442402047189884,0.8513513513513513
413781,1.4142857142857144,0.6221201023594942
413782,1.0125,0.5118485838144947
413783,0.5056179775280899,1.125
413784,1.0746268656716418,0.8873239436619719
413785,1.0384615384615385,0.8888888888888888
413786,0.7142857142857143,1.125
413787,0.5672271290870291,1.2375
413788,1.481012658227848,0.8962659320605528
413789,0.7411764705882353,1.2531645569620253
413790,0.782608695652174,1.076086956521739
413791,1.4318181818181819,0.5555555555555556
413792,1.1123595505617978,1.125
413793,0.3375,0.7941176470588235
413794,0.625,1.1739135074756948
413795,1.0657894736842106,0.8873239436619719
413796,1.2172136136121368,0.6585365853658537
413797,1.1379310344827587,0.9101123595505618
413798,0.9,1.0125
413799,0.8059704499889739,0.9101123595505618
413800,1.0253164556962024,1.173913043478261
413801,0.5094341545034545,1.3295454545454546
413802,0.25,0.8901098901098901
413803,0.7682926829268293,0.967741935483871
413804,0.8617021276595744,1.2272727272727273
413805,0.5806451612903226,1.076086956521739
413806,1.5340909090909092,1.0
413807,1.1020408163265305,1.1207551399076001
413808,0.4044943820224719,0.8253278713222146
413809,0.6666666666666666,1.072202553141716
413810,1.0344827586206897,0.8888888888888888
413811,1.2952034299643653,0.7
413812,1.1379310344827587,0.9204545454545454
413813,0.8089887640449438,1.0227272727272727
413814,0.8059704499889739,1.010204081632653
413815,1.2272727272727273,1.1868131868131868
413816,0.5094341545034545,1.0344827586206897
413817,0.4444444444444444,0.6847826086956522
413818,0.7912087912087912,0.7659574468085106
413819,0.8617021276595744,1.3295454545454546
413820,0.6774193548387096,0.989010989010989
413821,1.8,1.2
413822,1.1938775510204083,1.018868309006909
413823,0.6067415730337079,0.8437503295899725
413824,0.7,1.0839420014386867
413825,0.9204545454545454,0.9
413826,1.3948344630385474,0.7078651685393258
413827,1.125,1.1379310344827587
413828,0.6,0.9310344827586207
413829,0.8059704499889739,0.826530612244898
413830,1.2272727272727273,1.1868131868131868
413831,0.5094341545034545,1.1379310344827587
413832,0.4891304347826087,0.7714288469388739
413833,0.6923076923076923,0.8709677419354839
413834,1.2727272727272727,0.9169814781062182
413835,0.5094341545034545,0.6847826086956522
413836,1.0465116279069768,1.222641970808291
413837,0.8437503295899725,1.0
413838,0.6923076923076923,0.8617021276595744
413839,1.125,1.0112359550561798
413840,0.6067415730337079,0.9183673469387755
413841,1.4482758620689655,1.2
413842,1.0227272727272727,0.47703197068267517
413843,1.125,1.2
413844,1.6,0.938224300472703
413845,0.8059704499889739,1.2989690721649485
413846,0.4044943820224719,0.782608695652174
413847,0.9529411764705882,1.222641970808291
413848,0.833977155975736,1.0074630624862173
413849,0.8901098901098901,0.6702127659574468
413850,0.8,1.3948344630385474
413851,1.1511627906976745,1.0465116279069768
413852,1.125,0.9101123595505618
413853,0.7078651685393258,0.8350515463917526
413854,1.4482758620689655,0.8
413855,1.0344827586206897,0.4927009097448576
413856,0.5094341545034545,0.7
413857,0.8901098901098901,1.1530245007030246
413858,1.1123595505617978,1.2134831460674158
413859,1.4,1.2656254943849587
413860,0.8089887640449438,1.2413793103448276
413861,0.6067415730337079,0.8709677419354839
413862,1.2705882352941176,1.3245288017089818
413863,0.9274812700310192,1.0074630624862173
413864,0.782608695652174,0.6702127659574468
413865,0.7912087912087912,1.3097019812320827
413866,1.1511627906976745,1.1785714285714286
413867,1.0227272727272727,1.125
413868,0.9101123595505618,0.8275862068965517
413869,1.4482758620689655,1.0112359550561798
413870,1.1379310344827587,0.5912410916938291
413871,0.49815516537090976,0.7854542598348145
413872,0.9,1.1530245007030246
413873,1.0,1.125
413874,1.1868131868131868,1.4940717367872478
413875,1.0112359550561798,1.3604651162790697
413876,0.5,0.8804347826086957
413877,1.2705882352941176,1.222641970808291
413878,0.8244277955831282,0.9204545454545454
413879,0.8804347826086957,1.2180446548704305
413880,1.0588235294117647,1.1785714285714286
413881,1.0112359550561798,0.8275862068965517
413882,1.3448275862068966,0.8275862068965517
413883,1.0344827586206897,0.6948534520981265
413884,0.8,0.5827336033332362
413885,1.0714285714285714,1.1379310344827587
413886,1.2960005184002075,1.04247144496967
413887,1.2656254943849587,0.989010989010989
413888,1.0112359550561798,1.018868309006909
413889,0.7411764705882353,0.7659574468085106
413891,0.7026027528645002,1.1
413892,0.9,0.9101123595505618
413893,0.7241379310344828,0.9
413894,1.0,0.4
413895,0.9310344827586207,0.8617021276595744
413896,1.1647058823529413,0.48561133611103013
413897,1.2413793103448276,1.0683449394442663
413898,0.9101123595505618,1.1868131868131868
413899,1.0714285714285714,0.7078651685393258
413900,1.0588235294117647,1.04247144496967
413901,1.2960005184002075,1.04247144496967
413903,1.0,1.018868309006909
413904,0.6206896551724138,0.8901098901098901
413906,0.802974574702286,1.1
413907,0.9101123595505618,0.9101123595505618
413908,0.6206896551724138,1.2134831460674158
413909,0.7,0.3
413910,1.0344827586206897,0.967741935483871
413911,1.3764705882352941,0.29779400816396756
413912,1.2413793103448276,1.07999960727287
413913,1.1123595505617978,1.5
413914,1.0588235294117647,0.5056179775280899
413890,0.7883214555917721,0.782608695652174
413915,1.0465116279069768,1.146718589466637
413916,1.4940717367872478,1.246154804734465
413917,1.1379310344827587,0.9782608695652174
413918,1.0,0.7213743211352371
413919,0.8275862068965517,0.5934065934065934
413920,0.7883214555917721,0.6872724773554627
413921,1.204461862053429,1.0112359550561798
413922,0.9169814781062182,0.9101123595505618
413923,0.8181818181818182,0.9101123595505618
413924,0.6,0.3
413926,1.4651162790697674,0.29779400816396756
