game_pk,home_pitching_qs_rate_rolling_10,away_pitching_qs_rate_rolling_10
413661,,
413649,,
413650,,
413651,,
413652,,
413653,,
413654,,
413655,,
413656,,
413657,,
413658,,
413659,,
413660,,
413662,,
413663,,
413664,1.0,0.0
413665,1.0,1.0
413666,0.0,1.0
413667,0.0,1.0
413668,1.0,0.0
413669,0.0,0.0
413670,1.0,0.0
413671,1.0,0.5
413672,0.5,1.0
413673,0.0,0.5
413674,0.0,1.0
413675,1.0,0.0
413676,1.0,1.0
413677,0.0,1.0
413678,1.0,0.0
413679,1.0,1.0
413680,1.0,0.0
413681,0.5,0.5
413682,0.0,0.0
413684,1.0,0.5
413685,0.0,1.0
413693,1.0,1.0
413686,0.5,1.0
413687,0.5,0.0
413688,1.0,1.0
413689,1.0,0.0
413690,1.0,1.0
413691,0.5,0.0
413692,0.3333333333333333,0.3333333333333333
413694,1.0,0.3333333333333333
413695,0.5,0.5
413696,0.3333333333333333,1.0
413697,0.6666666666666666,1.0
413698,1.0,1.0
413699,0.5,0.6666666666666666
413700,0.6666666666666666,0.6666666666666666
413701,0.0,0.3333333333333333
413702,0.0,0.0
413703,1.0,1.0
413704,0.0,0.3333333333333333
413705,0.75,0.6666666666666666
413706,0.5,0.5
413707,0.6666666666666666,1.0
413708,0.6666666666666666,0.3333333333333333
413709,0.6666666666666666,0.6666666666666666
413710,0.3333333333333333,1.0
413711,0.25,0.75
413712,0.75,0.6666666666666666
413713,0.75,0.75
413714,0.4,0.75
413715,0.5,0.75
413716,0.25,0.25
413717,0.0,0.25
413718,1.0,1.0
413719,0.0,0.5
413720,0.8,0.5
413721,0.6,0.6
413722,0.5,0.6666666666666666
413723,0.5,0.25
413724,0.5,0.5
413725,0.5,0.75
413726,0.2,0.6
413727,0.6,0.5
413728,0.6,0.8
413729,0.5,0.8
413730,0.4,0.6
413731,0.4,0.2
413732,0.0,0.2
413733,1.0,0.8
413734,0.2,0.4
413735,0.8333333333333334,0.4
413736,0.6666666666666666,0.5
413737,0.6,0.75
413738,0.6,0.4
413739,0.6,0.4
413740,0.6,0.8
413741,0.42857142857142855,0.3333333333333333
413742,0.5714285714285714,0.3333333333333333
413743,0.4,0.5
413744,0.42857142857142855,0.5
413745,0.5,0.6666666666666666
413746,0.16666666666666666,0.6666666666666666
413747,0.8333333333333334,0.5
413748,0.6,0.16666666666666666
413749,0.5,0.3333333333333333
413750,0.6666666666666666,0.7142857142857143
413751,0.8333333333333334,0.5
413752,0.16666666666666666,0.3333333333333333
413753,0.3333333333333333,0.3333333333333333
413754,0.5,0.8333333333333334
413755,0.375,0.42857142857142855
413756,0.5,0.2857142857142857
413757,0.5,0.16666666666666666
413758,0.3333333333333333,0.42857142857142855
413759,0.5,0.5714285714285714
413760,0.42857142857142855,0.5714285714285714
413761,0.8571428571428571,0.5714285714285714
413762,0.42857142857142855,0.2857142857142857
413763,0.5714285714285714,0.75
413764,0.8571428571428571,0.5714285714285714
413765,0.14285714285714285,0.2857142857142857
413766,0.42857142857142855,0.42857142857142855
413767,0.5714285714285714,0.7142857142857143
413768,0.4444444444444444,0.375
413769,0.5555555555555556,0.25
413770,0.42857142857142855,0.2857142857142857
413771,0.42857142857142855,0.5
413772,0.4444444444444444,0.625
413773,0.5,0.625
413774,0.14285714285714285,0.7142857142857143
413775,0.75,0.625
413776,0.6666666666666666,0.2857142857142857
413777,0.5,0.25
413778,0.5,0.7777777777777778
413779,0.75,0.5
413780,0.125,0.25
413781,0.5,0.5
413782,0.5,0.625
413783,0.5,0.3333333333333333
413784,0.25,0.75
413785,0.7777777777777778,0.6666666666666666
413786,0.7142857142857143,0.25
413787,0.5555555555555556,0.4444444444444444
413788,0.4444444444444444,0.4444444444444444
413789,0.5555555555555556,0.4444444444444444
413790,0.5,0.3
413791,0.4,0.6666666666666666
413792,0.4444444444444444,0.4444444444444444
413793,0.6666666666666666,0.25
413794,0.75,0.4444444444444444
413795,0.2222222222222222,0.5
413796,0.2222222222222222,0.6666666666666666
413797,0.7,0.6
413798,0.5555555555555556,0.2222222222222222
413799,0.5,0.2222222222222222
413800,0.6666666666666666,0.7
413801,0.6,0.4
413802,0.5,0.6
413803,0.2222222222222222,0.4
413804,0.5,0.5
413805,0.5,0.4
413806,0.3,0.6
413807,0.5,0.5
413808,0.7,0.3333333333333333
413809,0.7777777777777778,0.4
413810,0.3,0.5555555555555556
413811,0.3,0.6
413812,0.7,0.5
413813,0.6,0.2
413814,0.5,0.2
413815,0.6,0.6
413816,0.6,0.4
413817,0.4444444444444444,0.7
413818,0.3,0.5
413819,0.5,0.5
413820,0.5,0.5
413821,0.3,0.5
413822,0.4,0.5
413823,0.6,0.4
413824,0.8,0.3
413825,0.3,0.6
413826,0.3,0.5
413827,0.6,0.5
413828,0.7,0.2
413829,0.5,0.3
413830,0.5,0.6
413831,0.6,0.4
413832,0.4,0.6
413833,0.3,0.5
413834,0.3,0.6
413835,0.8,0.3
413836,0.2,0.4
413837,0.4,0.5
413838,0.2,0.5
413839,0.6,0.4
413840,0.6,0.3
413841,0.5,0.5
413842,0.4,0.7
413843,0.5,0.5
413844,0.2,0.6
413845,0.4,0.3
413846,0.7,0.3
413847,0.2,0.4
413848,0.5,0.4
413849,0.2,0.5
413850,0.4,0.4
413851,0.4,0.4
413852,0.6,0.4
413853,0.6,0.4
413854,0.4,0.6
413855,0.4,0.7
413856,0.6,0.8
413857,0.6,0.5
413858,0.5,0.4
413859,0.2,0.6
413860,0.5,0.4
413861,0.6,0.3
413862,0.2,0.4
413863,0.5,0.4
413864,0.2,0.5
413865,0.4,0.4
413866,0.4,0.4
413867,0.5,0.3
413868,0.6,0.5
413869,0.5,0.5
413870,0.3,0.6
413871,0.7,0.8
413872,0.5,0.5
413873,0.6,0.4
413874,0.3,0.5
413875,0.4,0.4
413876,0.7,0.4
413877,0.2,0.4
413878,0.6,0.6
413879,0.5,0.5
413880,0.4,0.4
413881,0.5,0.5
413882,0.5,0.5
413883,0.3,0.5
413884,0.6,0.8
413885,0.4,0.3
413886,0.5,0.5
413887,0.5,0.4
413888,0.6,0.4
413889,0.6,0.5
413891,0.6,0.6
413892,0.3,0.4
413893,0.5,0.6
413894,0.4,0.6
413895,0.4,0.6
413896,0.3,0.8
413897,0.6,0.5
413898,0.5,0.3
413899,0.5,0.5
413900,0.4,0.4
413901,0.5,0.4
413903,0.6,0.5
413904,0.5,0.5
413906,0.7,0.7
413907,0.4,0.5
413908,0.6,0.5
413909,0.4,0.7
413910,0.3,0.5
413911,0.3,0.9
413912,0.6,0.5
413913,0.5,0.2
413914,0.5,0.6
413890,0.7,0.6
413915,0.4,0.4
413916,0.4,0.4
413917,0.5,0.5
413918,0.6,0.5
413919,0.4,0.6
413920,0.7,0.6
413921,0.6,0.7
413922,0.4,0.5
413923,0.6,0.6
413924,0.5,0.7
413926,0.3,0.9
413927,0.7,0.5
413928,0.5,0.1
413929,0.5,0.6
413931,0.5,0.2
413932,0.5,0.5
413933,0.6,0.6
413934,0.5,0.6
413935,0.5,0.4
413936,0.5,0.5
413937,0.8,0.4
413938,0.5,0.7
413939,0.5,0.4
413940,0.8,0.5
413941,0.6,0.6
413942,0.4,0.1
413943,0.4,0.6
413944,0.4,0.7
413946,0.4,0.2
413947,0.5,0.4
413948,0.5,0.5
413949,0.4,0.7
413950,0.5,0.4
413951,0.6,0.6
413952,0.7,0.5
413953,0.5,0.6
413954,0.5,0.5
413955,0.8,0.4
413956,0.7,0.5
413957,0.3,0.1
413958,0.4,0.5
413959,0.5,0.6
413960,0.4,0.7
413961,0.4,0.2
413962,0.5,0.5
413963,0.5,0.6
413964,0.3,0.7
413965,0.6,0.4
413966,0.7,0.5
413967,0.6,0.5
413968,0.6,0.5
413969,0.6,0.5
413970,0.8,0.5
413971,0.7,0.5
413972,0.3,0.1
413973,0.4,0.4
413974,0.4,0.7
413975,0.5,0.7
413976,0.4,0.6
413977,0.7,0.4
413978,0.6,0.4
413979,0.6,0.5
413980,0.2,0.1
413981,0.5,0.4
413982,0.5,0.6
413983,0.8,0.4
413984,0.5,0.6
413985,0.3,0.6
413986,0.4,0.2
413987,0.7,0.3
413988,0.6,0.5
413989,0.4,0.7
413990,0.5,0.4
413991,0.8,0.4
413992,0.6,0.5
413993,0.6,0.6
413994,0.4,0.6
413995,0.2,0.2
413996,0.5,0.4
413997,0.5,0.7
413998,0.8,0.3
413999,0.6,0.6
414000,0.4,0.5
414001,0.4,0.2
414002,0.7,0.3
414003,0.7,0.6
414004,0.4,0.7
414005,0.4,0.3
414006,0.9,0.3
414007,0.6,0.6
414008,0.7,0.6
414009,0.4,0.7
414010,0.2,0.2
414011,0.5,0.3
414012,0.5,0.6
414013,0.8,0.2
414014,0.7,0.6
414015,0.3,0.5
414016,0.5,0.2
414017,0.8,0.4
414018,0.6,0.7
414019,0.3,0.7
414020,0.5,0.3
414021,1.0,0.2
414022,0.7,0.7
414023,0.6,0.6
414024,0.4,0.6
414025,0.1,0.2
414026,0.5,0.4
414028,0.7,0.6
414029,0.7,0.8
414030,0.5,0.9
414031,0.2,0.7
414032,0.7,0.3
414033,0.4,0.3
414034,0.5,0.5
414035,0.6,0.5
414036,0.3,0.6
414037,0.5,0.4
414039,0.5,0.4
414040,0.6,0.5
414041,0.7,0.4
414042,0.7,0.1
414043,0.5,0.3
414044,0.7,0.7
414045,0.5,0.8
414046,0.3,0.7
414047,0.6,0.2
414048,0.3,0.3
414049,0.5,0.5
414050,0.6,0.5
414051,0.2,0.6
414052,0.6,0.5
414038,0.2,0.3
