game_pk,home_bp_whip_rolling_5,away_bp_whip_rolling_5,home_bp_whip_rolling_10,away_bp_whip_rolling_10
244193,,,,
244201,,,,
244195,,,,
244196,,,,
244200,,,,
244206,,,,
244203,,,,
244194,,,,
244199,,,,
244197,,,,
244204,,,,
244202,,,,
244198,,,,
244205,,,,
244210,,,,
244215,0.0,3.0,0.0,3.0
244209,1.0,2.0769390533773335,1.0,2.0769390533773335
244241,0.6666666666666666,2.0,0.6666666666666666,2.0
244207,1.5,1.3333333333333333,1.5,1.3333333333333333
244213,2.0,1.0,2.0,1.0
244212,2.181798347287752,1.714310204431492,2.181798347287752,1.714310204431492
244208,1.0,1.2352868512538162,1.0,1.2352868512538162
244211,0.0,0.0,0.0,0.0
246571,1.5,0.900009000090001,1.5,0.900009000090001
244229,1.31250820317627,1.3,1.31250820317627,1.3
244230,0.0,1.3846260355848892,0.0,1.3846260355848892
244218,1.2857142857142858,1.0434737240272869,1.2857142857142858,1.0434737240272869
244223,2.3333333333333335,2.4545231406987207,2.3333333333333335,2.4545231406987207
244219,1.75,2.470573702507632,1.75,2.470573702507632
244224,1.5,0.3000030000300003,1.5,0.3000030000300003
244228,1.0,0.37499531255859303,1.0,0.37499531255859303
244216,0.8333333333333334,1.7368512465855084,0.8333333333333334,1.7368512465855084
244217,0.0,1.6666666666666667,0.0,1.6666666666666667
244227,1.1666666666666667,1.2857051021064134,1.1666666666666667,1.2857051021064134
244220,0.25,4.0,0.25,4.0
244226,1.4117564014329327,1.8947468144569184,1.4117564014329327,1.8947468144569184
244225,1.6875105469409186,0.6666666666666666,1.6875105469409186,0.6666666666666666
244221,1.2,0.6666666666666666,1.2,0.6666666666666666
244222,1.8333333333333333,2.5,1.8333333333333333,2.5
244237,1.4999942307914202,1.3636425620116457,1.4999942307914202,1.3636425620116457
244232,1.2857142857142858,1.5555555555555556,1.2857142857142858,1.5555555555555556
244240,1.0,1.0434737240272867,1.0,1.0434737240272867
244214,1.1666666666666667,0.7058782007164663,1.1666666666666667,0.7058782007164663
244236,1.8571428571428572,1.5,1.8571428571428572,1.5
244239,1.344822948886383,1.8888888888888888,1.344822948886383,1.8888888888888888
244231,0.5625035156469729,1.3333333333333333,0.5625035156469729,1.3333333333333333
244233,0.16666666666666666,1.0,0.16666666666666666,1.0
244234,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.5555555555555556
244235,1.3,1.7368512465855084,1.3,1.7368512465855084
244254,1.5,1.1785756377701349,1.5,1.1785756377701349
244255,1.3076923076923077,1.1,1.3076923076923077,1.1
244243,1.9,1.3548430801389681,1.9,1.3548430801389681
244249,0.8437473632894898,0.5833333333333334,0.8437473632894898,0.5833333333333334
244247,1.1666666666666667,1.0285684898043148,1.1666666666666667,1.0285684898043148
244253,2.090909090909091,1.1739079395306977,2.090909090909091,1.1739079395306977
244248,1.71429183675656,1.2727272727272727,1.71429183675656,1.2727272727272727
244256,2.8421202216853776,1.5,2.8421202216853776,1.5
244246,0.7777777777777778,1.2,0.7777777777777778,1.2
244244,1.114282530621341,1.3500033750084375,1.114282530621341,1.3500033750084375
244245,1.4545454545454546,1.0,1.4545454545454546,1.0
244242,2.1600086400345604,1.2413750297412767,2.1600086400345604,1.2413750297412767
244251,0.6666666666666666,1.03845754439406,0.6666666666666666,1.03845754439406
