game_pk,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10
244193,,,,
244201,,,,
244195,,,,
244196,,,,
244200,,,,
244206,,,,
244203,,,,
244194,,,,
244199,,,,
244197,,,,
244204,,,,
244202,,,,
244198,,,,
244205,,,,
244210,,,,
244215,,2.0,,2.0
244209,,2.0,,2.0
244241,,1.25,,1.25
244207,2.0,0.0,2.0,0.0
244213,0.0,,0.0,
244212,4.0,1.0,4.0,1.0
244208,4.0,2.5,4.0,2.5
244211,,,,
246571,3.0,1.5,3.0,1.5
244229,5.0,1.8333333333333333,5.0,1.8333333333333333
244230,,1.5,,1.5
244218,3.0,3.5,3.0,3.5
244223,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
244219,1.0,1.0,1.0,1.0
244224,0.25,2.0,0.25,2.0
244228,4.0,1.0,4.0,1.0
244216,7.0,0.75,7.0,0.75
244217,,,,
244227,1.5,1.6666666666666667,1.5,1.6666666666666667
244220,,,,
244226,5.0,1.3333333333333333,5.0,1.3333333333333333
244225,1.0,8.0,1.0,8.0
244221,1.75,1.3333333333333333,1.75,1.3333333333333333
244222,1.2,1.0,1.2,1.0
244237,0.5714285714285714,0.8333333333333334,0.5714285714285714,0.8333333333333334
244232,1.6666666666666667,1.75,1.6666666666666667,1.75
244240,2.0,2.25,2.0,2.25
244214,5.0,5.0,5.0,5.0
244236,0.4,0.6666666666666666,0.4,0.6666666666666666
244239,9.0,1.0,9.0,1.0
244231,,5.0,,5.0
244233,,,,
244234,1.25,2.6666666666666665,1.25,2.6666666666666665
244235,1.1666666666666667,1.4,1.1666666666666667,1.4
244254,2.5,9.0,2.5,9.0
244255,5.333333333333333,3.0,5.333333333333333,3.0
244243,1.4285714285714286,1.5,1.4285714285714286,1.5
244249,4.0,2.75,4.0,2.75
244247,2.0,1.6666666666666667,2.0,1.6666666666666667
244253,0.6666666666666666,2.0,0.6666666666666666,2.0
244248,1.4285714285714286,1.6666666666666667,1.4285714285714286,1.6666666666666667
244256,0.5,1.375,0.5,1.375
244246,,2.0,,2.0
244244,10.0,2.5,10.0,2.5
244245,1.75,2.4,1.75,2.4
244242,2.0,1.4,2.0,1.4
244251,6.5,2.2,6.5,2.2
244252,1.0,1.6666666666666667,1.0,1.6666666666666667
244269,1.8333333333333333,1.2857142857142858,1.8333333333333333,1.2857142857142858
244270,2.2857142857142856,1.7777777777777777,2.2857142857142856,1.7777777777777777
244265,1.2857142857142858,1.1111111111111112,1.2857142857142858,1.1111111111111112
244266,5.333333333333333,1.75,5.333333333333333,1.75
244261,3.75,2.6666666666666665,3.75,2.6666666666666665
244257,2.0,1.3333333333333333,2.0,1.3333333333333333
244259,4.0,1.6,4.0,1.6
244263,1.1,1.75,1.1,1.75
244271,0.7692307692307693,1.4166666666666667,0.7692307692307693,1.4166666666666667
244268,1.8333333333333333,2.6666666666666665,1.8333333333333333,2.6666666666666665
244258,1.625,0.7777777777777778,1.625,0.7777777777777778
244262,5.0,2.3333333333333335,5.0,2.3333333333333335
244260,2.25,1.625,2.25,1.625
244264,3.0,2.8,3.0,2.8
244267,1.0,1.2222222222222223,1.0,1.2222222222222223
244284,2.75,1.2222222222222223,2.5,1.2222222222222223
