game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
246305,2009-09-13,453329,490063,Clay Buchholz,Matt Garza,Boston Red Sox,Tampa Bay Rays,7.0,7.1,5,9,1,3,1,3,3,0,5,8,0,1,0.0,0.0,0.0,0.0,97,118,57,71,0,0,0,0,0,0,28,30,11,9,4,4,0,0,0,1,0,0,0,0,0,0
246335,2009-09-13,452657,448306,Jon Lester,James Shields,Boston Red Sox,Tampa Bay Rays,8.0,6.0,2,6,0,3,0,3,3,3,7,6,0,0,0.0,0.0,0.0,0.0,105,100,66,67,0,0,1,0,0,0,28,27,10,7,6,5,1,0,0,1,0,0,0,0,0,0
246328,2009-09-13,471911,434678,Carlos Carrasco,Kyle Davies,Cleveland Indians,Kansas City Royals,6.0,6.0,8,1,5,0,4,0,1,6,3,3,1,0,0.0,0.0,0.0,0.0,79,108,51,55,0,0,0,0,1,0,26,24,12,6,2,8,0,1,1,0,0,0,0,0,0,0
246336,2009-09-13,519144,460069,Rick Porcello,Ricky Romero,Detroit Tigers,Toronto Blue Jays,6.0,6.0,4,10,2,4,2,4,2,3,2,4,0,0,0.0,0.0,0.0,0.0,103,105,60,66,0,1,1,0,0,0,24,31,7,6,9,7,1,0,0,1,0,0,0,0,0,0
246331,2009-09-13,452718,429720,Kyle Kendrick,John Maine,Philadelphia Phillies,New York Mets,7.1,3.0,7,2,2,1,2,1,1,1,3,2,1,0,0.0,0.0,0.0,0.0,106,57,71,35,0,0,0,0,0,0,29,12,14,1,4,6,1,0,0,1,0,0,0,0,0,0
244564,2009-09-13,118377,400062,Pedro Martínez,Tim Redding,Philadelphia Phillies,New York Mets,8.0,6.0,6,3,0,1,0,1,2,2,7,3,0,0,0.0,0.0,0.0,0.0,130,103,80,62,1,0,0,0,0,0,32,23,7,5,9,10,1,0,0,1,0,0,0,0,0,0
246324,2009-09-13,282332,425386,CC Sabathia,Jeremy Guthrie,New York Yankees,Baltimore Orioles,7.0,5.2,5,12,3,5,3,5,4,3,1,4,0,0,0.0,0.0,0.0,0.0,108,103,66,67,0,1,0,1,0,0,29,32,9,5,10,7,1,0,0,1,0,0,0,0,0,0
246337,2009-09-13,458690,458709,Chris Volstad,John Lannan,Florida Marlins,Washington Nationals,3.0,5.0,5,6,5,1,4,1,5,1,2,3,1,0,0.0,0.0,0.0,0.0,59,81,30,50,0,0,1,0,0,0,18,22,4,7,2,5,0,1,1,0,0,0,0,0,0,0
246333,2009-09-13,462956,430904,Felipe Paulino,Paul Maholm,Houston Astros,Pittsburgh Pirates,5.0,8.0,6,6,1,0,1,0,1,2,7,2,0,0,0.0,0.0,0.0,0.0,95,95,58,64,0,0,0,0,0,0,21,29,2,12,5,7,0,1,1,0,0,0,0,0,0,0
246332,2009-09-13,488846,461829,Brian Duensing,Gio Gonzalez,Minnesota Twins,Oakland Athletics,7.0,3.0,8,8,0,7,0,7,3,3,6,5,0,1,0.0,0.0,0.0,0.0,109,78,73,44,0,0,0,0,0,0,31,19,5,3,9,0,1,0,0,1,0,0,0,0,0,0
246323,2009-09-13,112020,134320,Chris Carpenter,Javier Vazquez,St. Louis Cardinals,Atlanta Braves,6.0,9.0,9,7,7,2,7,2,2,0,3,8,0,0,0.0,0.0,0.0,0.0,95,94,60,70,1,0,0,0,0,0,29,33,8,8,6,10,0,1,1,0,0,0,0,0,0,0
246326,2009-09-13,150404,456701,Ted Lilly,Homer Bailey,Chicago Cubs,Cincinnati Reds,6.0,5.1,6,9,0,3,0,3,2,2,7,6,0,0,0.0,0.0,0.0,0.0,119,115,78,81,0,0,0,0,0,0,26,27,2,7,9,3,1,0,0,1,0,0,0,0,0,0
246325,2009-09-13,431148,279824,Scott Kazmir,Mark Buehrle,Los Angeles Angels,Chicago White Sox,6.0,7.0,7,5,2,3,2,2,3,2,2,3,0,1,0.0,0.0,0.0,0.0,118,100,73,66,0,0,1,0,0,0,27,26,1,5,14,11,0,0,0,1,0,0,0,0,0,0
246327,2009-09-13,453385,150302,Clayton Richard,Jason Marquis,San Diego Padres,Colorado Rockies,5.0,5.2,3,8,3,5,3,5,3,4,8,3,0,1,0.0,0.0,0.0,0.0,84,112,52,62,0,0,0,1,0,0,20,28,3,8,3,5,0,0,0,1,0,0,0,0,0,0
246329,2009-09-13,207267,451532,Brad Penny,Chad Billingsley,San Francisco Giants,Los Angeles Dodgers,7.0,4.0,5,8,2,3,2,3,2,0,2,6,1,1,0.0,0.0,0.0,0.0,93,70,61,48,0,0,0,1,0,0,28,19,10,4,8,1,1,0,0,1,0,0,0,0,0,0
