game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
244559,2009-05-03,434378,424324,Justin Verlander,Cliff Lee,Detroit Tigers,Cleveland Indians,7.0,7.0,2,12,1,3,1,3,3,1,11,4,0,1,0.0,0.0,0.0,0.0,121,114,75,72,1,0,0,0,0,0,27,34,4,6,6,11,1,0,0,1,0,0,0,0,0,0
244555,2009-05-03,446341,425386,Scott Richmond,Jeremy Guthrie,Toronto Blue Jays,Baltimore Orioles,7.0,8.0,5,6,3,4,2,4,2,1,6,3,1,2,0.0,0.0,0.0,0.0,99,110,68,69,0,0,0,0,0,0,28,31,8,14,7,7,1,0,0,1,0,0,0,0,0,0
244562,2009-05-03,457456,434643,Jo-Jo Reyes,Wandy Rodriguez,Atlanta Braves,Houston Astros,5.1,5.0,6,6,4,3,4,3,3,3,3,3,0,0,0.0,0.0,0.0,0.0,77,86,46,55,0,1,0,0,0,1,24,23,8,6,4,4,0,0,0,0,0,0,0,0,0,0
244558,2009-05-03,444371,456501,Jeff Karstens,Johnny Cueto,Pittsburgh Pirates,Cincinnati Reds,5.0,8.0,6,4,5,0,4,0,4,1,1,9,1,0,0.0,0.0,0.0,0.0,95,109,53,68,0,0,0,0,0,0,23,27,5,6,7,7,0,1,1,0,0,0,0,0,0,0
244556,2009-05-03,448306,207267,James Shields,Brad Penny,Tampa Bay Rays,Boston Red Sox,7.1,6.0,6,6,2,3,2,3,2,2,6,8,0,0,0.0,0.0,0.0,0.0,102,110,65,69,0,1,0,0,0,0,29,27,6,3,9,7,1,0,0,1,0,0,0,0,0,0
244554,2009-05-03,433657,433589,Dave Bush,Yusmeiro Petit,Milwaukee Brewers,Arizona Diamondbacks,7.0,5.0,5,4,3,3,3,3,0,1,7,4,3,2,0.0,0.0,0.0,0.0,96,83,67,51,0,0,0,0,0,0,27,20,5,3,10,8,0,0,0,0,0,0,0,0,0,0
244563,2009-05-03,435044,219194,Scott Baker,Gil Meche,Minnesota Twins,Kansas City Royals,6.0,6.0,5,7,5,4,5,4,1,2,4,3,1,0,0.0,0.0,0.0,0.0,104,116,69,68,0,0,0,1,0,0,24,26,1,9,13,5,0,1,1,0,0,0,0,0,0,0
244561,2009-05-03,407296,445060,Carlos Zambrano,Ricky Nolasco,Chicago Cubs,Florida Marlins,5.0,6.0,4,8,2,6,2,5,1,0,3,5,0,2,0.0,0.0,0.0,0.0,78,112,51,70,0,0,0,0,0,0,19,27,5,3,6,11,1,0,0,1,0,0,0,0,0,0
244560,2009-05-03,217096,434628,Barry Zito,Jason Hammel,San Francisco Giants,Colorado Rockies,7.0,6.0,2,6,0,0,0,0,1,2,4,1,0,0,0.0,0.0,0.0,0.0,101,79,62,48,0,0,0,0,0,0,23,24,10,11,6,4,0,0,0,0,0,0,0,0,0,0
244566,2009-05-03,451532,429985,Chad Billingsley,Chad Gaudin,Los Angeles Dodgers,San Diego Padres,7.0,5.2,4,8,2,6,2,6,4,3,8,5,1,0,0.0,0.0,0.0,0.0,111,97,65,62,0,1,1,0,0,0,29,27,5,1,8,9,1,0,0,1,0,0,0,0,0,0
244565,2009-05-03,499856,489189,Chris Jakubauskas,Josh Outman,Seattle Mariners,Oakland Athletics,4.1,6.0,6,4,4,2,4,2,0,1,1,5,1,1,0.0,0.0,0.0,0.0,78,87,52,55,0,0,0,0,0,0,19,23,8,6,4,7,0,0,0,0,0,0,0,0,0,0
244557,2009-05-03,457448,433579,Matt Harrison,John Danks,Texas Rangers,Chicago White Sox,5.0,5.1,6,10,0,5,0,5,0,1,3,3,0,1,0.0,0.0,0.0,0.0,100,105,62,68,1,0,0,0,0,0,21,27,7,7,4,6,1,0,0,1,0,0,0,0,0,0
244553,2009-05-03,501955,450308,Joba Chamberlain,Jered Weaver,New York Yankees,Los Angeles Angels,4.0,7.1,4,8,1,5,1,5,0,4,2,2,1,1,0.0,0.0,0.0,0.0,67,112,41,65,0,0,0,0,0,0,16,31,6,11,4,6,0,0,0,1,0,0,0,0,0,0
244567,2009-05-03,444446,425794,Collin Balester,Adam Wainwright,Washington Nationals,St. Louis Cardinals,3.0,6.0,3,8,3,1,2,1,1,1,2,7,1,0,0.0,0.0,0.0,0.0,54,94,37,61,0,0,0,0,0,0,13,26,4,7,3,3,0,1,1,0,0,0,0,0,0,0
244564,2009-05-03,118377,400062,Pedro Martínez,Tim Redding,Philadelphia Phillies,New York Mets,8.0,6.0,6,3,0,1,0,1,2,2,7,3,0,0,0.0,0.0,0.0,0.0,130,103,80,62,1,0,0,0,0,0,32,23,7,5,9,10,1,0,0,1,0,0,0,0,0,0
