game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
245183,2009-06-18,476011,462102,Matt Maloney,Tommy Hanson,Cincinnati Reds,Atlanta Braves,5.2,6.0,6,3,6,0,6,0,2,4,5,2,2,0,0.0,0.0,0.0,0.0,106,99,69,59,0,1,0,0,0,0,25,26,3,4,9,12,0,1,1,0,0,0,0,0,0,0
245193,2009-06-18,430599,502166,Joe Blanton,Brad Mills,Philadelphia Phillies,Toronto Blue Jays,5.1,3.2,9,6,4,4,4,4,1,4,2,2,2,2,0.0,0.0,0.0,0.0,105,94,62,53,0,0,0,0,0,0,26,20,3,3,11,5,0,0,0,0,0,0,0,0,0,0
245194,2009-06-18,501955,489334,Joba Chamberlain,Craig Stammen,New York Yankees,Washington Nationals,6.0,6.1,7,6,3,0,3,0,4,0,6,2,0,0,0.0,0.0,0.0,0.0,100,82,60,53,0,0,0,0,0,0,27,24,9,9,1,7,0,1,1,0,0,0,0,0,0,0
245190,2009-06-18,448147,435043,Nick Blackburn,Zach Duke,Minnesota Twins,Pittsburgh Pirates,9.0,6.0,6,7,1,3,1,3,1,2,2,0,0,1,0.0,0.0,0.0,0.0,107,104,70,61,0,0,0,0,0,0,32,26,15,6,8,11,1,0,0,1,0,0,0,0,0,0
245184,2009-06-18,407296,425856,Carlos Zambrano,Gavin Floyd,Chicago Cubs,Chicago White Sox,7.0,7.0,6,4,3,1,3,1,3,3,3,2,1,0,0.0,0.0,0.0,0.0,117,90,74,59,1,0,0,0,0,0,30,26,9,13,8,4,0,0,0,0,0,0,0,0,0,0
245192,2009-06-18,434622,490063,Ubaldo Jiménez,Matt Garza,Colorado Rockies,Tampa Bay Rays,6.2,5.0,6,5,1,4,1,4,3,2,7,5,0,3,0.0,0.0,0.0,0.0,117,83,70,51,1,0,0,0,0,0,31,21,5,1,9,8,1,0,0,1,0,0,0,0,0,0
245191,2009-06-18,446207,453344,Josh Geer,Brandon Morrow,San Diego Padres,Seattle Mariners,6.0,4.0,6,5,3,2,3,2,0,1,6,6,2,0,0.0,0.0,0.0,0.0,100,74,69,46,1,0,0,0,0,0,25,18,6,2,6,4,0,0,0,0,0,0,0,0,0,0
245188,2009-06-18,460072,115817,Jason Berken,Livan Hernandez,Baltimore Orioles,New York Mets,6.2,7.0,7,8,4,2,4,2,1,1,8,4,0,1,0.0,0.0,0.0,0.0,107,100,72,64,0,0,0,0,0,0,29,29,6,9,7,7,0,0,0,0,0,0,0,0,0,0
245186,2009-06-18,452657,445060,Jon Lester,Ricky Nolasco,Boston Red Sox,Florida Marlins,5.0,5.0,8,1,2,1,2,1,0,0,4,5,2,1,0.0,0.0,0.0,0.0,114,74,75,48,0,0,1,0,0,0,22,17,8,2,2,9,0,1,1,0,0,0,0,0,0,0
245187,2009-06-18,218894,407840,Vicente Padilla,Brandon Backe,Texas Rangers,Houston Astros,6.0,4.0,7,4,3,3,3,3,3,1,4,0,0,2,0.0,0.0,0.0,0.0,107,60,64,34,0,0,0,1,0,0,27,16,9,7,4,4,0,0,0,0,0,0,0,0,0,0
245182,2009-06-18,460024,429717,Luke Hochevar,Dan Haren,Kansas City Royals,Arizona Diamondbacks,4.0,7.0,9,7,7,2,6,2,2,0,3,6,0,0,0.0,0.0,0.0,0.0,95,98,60,69,0,0,1,0,0,0,25,27,7,5,4,9,0,1,1,0,0,0,0,0,0,0
245185,2009-06-18,334492,519144,Joel Pineiro,Rick Porcello,St. Louis Cardinals,Detroit Tigers,7.0,5.2,5,8,4,3,1,1,0,2,4,3,0,0,0.0,0.0,0.0,0.0,83,97,61,62,0,0,0,0,0,0,27,27,11,10,7,4,0,1,1,0,0,0,0,0,0,0
245189,2009-06-18,150116,476570,Randy Wolf,Vin Mazzaro,Los Angeles Dodgers,Oakland Athletics,6.0,6.0,5,5,1,2,1,2,4,1,3,5,0,1,0.0,0.0,0.0,0.0,87,93,46,59,0,0,0,0,0,0,24,23,8,8,4,4,0,0,0,0,0,0,0,0,0,0
